CustomerID,Region,Province,City,EnrollmentDate,CancelDate,ProductType,PlanName,Price,SalesChannel,Source,UtilityProvider,ContractDurationMonths,Usage,UsageUnit,SupportTickets,PricePerUnit,EstimatedMonthlyBill
CUST01443, alberta,Alberta,Edmonton,23/03/2021,,Natural Gas,Flex,102.18, Email,TV,epcor,12,197.07,GJ,0,3.5,689.75
CUST01444,Quebec,Quebec,Laval,30/08/2021,,Natural Gas,basic,100.19,Phone,Google Ads,Hydro Quebec,24,56.08,GJ,1,3.5,196.28
CUST01445,manitoba,Manitoba,Thompson,02/09/2021,,Electricity,Flex,66.76,in person, facebook,manitoba hydro,6,528.46,kWh,2,0.12,63.42
CUST01446,ontario,Ontario,Toronto,18/08/2023,,Natural Gas,Green,90.39, phone, facebook,Enbridge,6,141.81,GJ,2,3.5,496.34
CUST01447,ALBERTA,Alberta,Lethbridge,19/03/2021,,Electricity,Standrad,116.43,Phone, facebook,E.P.C.O.R,12,973.99,kWh,2,0.12,116.88
CUST01448,manitoba,Manitoba,Steinbach,13/11/2023,,Electricity,Premium,65.24,EMAIL,TV,MB Hydro,24,884.71,kWh,2,0.12,106.17
CUST01449,SASKATCHEWAN,Saskatchewan,Prince Albert,07/05/2021,,Electricity,basic,125.25,EMAIL,N/A,SPWR,6,779.01,kWh,0,0.12,93.48
CUST01450, alberta,Alberta,Edmonton,27/02/2022,,Home Services,Basic,43.84,,Facebook,epcor,6,,N/A,1,,
CUST01451,quebec,Quebec,Quebec City,20/11/2022,,Electricity,Prmium,124.34,In-person,tv,hydro quebec,18,498.11,kWh,0,0.12,59.77
CUST01452,Alberta,Alberta,Lethbridge,26/10/2023,,Natural Gas,Premium,94.24, phone,TV,EPCOR,6,61.87,GJ,2,3.5,216.54
CUST01453,Manitoba,Manitoba,Thompson,21/10/2022,,Electricity,basic,104.62, online,N/A,Manitoba Hydro,6,661.77,kWh,2,0.12,79.41
CUST01454,Alberta,Alberta,Edmonton,25/01/2023,09/06/2024,Natural Gas,Green,87.4,In-person, facebook,epcor,6,150.18,GJ,2,3.5,525.63
CUST01455,Ontario ,Ontario,Ottawa,18/11/2022,,Natural Gas,Green,62.78,Phone,tv,hydro one,24,195.96,GJ,1,3.5,685.86
CUST01456,NOVA SCOTIA,Nova Scotia,Sydney,06/10/2022,,Natural Gas,basic,99.27,EMAIL,TV,Nova Scotia Power,12,109.75,GJ,3,3.5,384.12
CUST01457,Alberta,Alberta,Calgary,01/03/2022,,Electricity,Flex,83.5, Email,TV,EPCOR,18,1366,kWh,2,0.12,163.92
CUST01458, alberta,Alberta,Lethbridge,01/12/2021,,Home Services,Flex,72.48,,tv,epcor,6,,N/A,2,,
CUST01459,ONTARIO,Ontario,Ottawa,07/03/2023,,Home Services,Prmium,33.73,EMAIL,Google Ads,Enbridge,24,,N/A,3,,
CUST01460,ALBERTA,Alberta,Lethbridge,26/06/2021,,Home Services,basic,62.01, Email,,epcor,12,,N/A,2,,
CUST01461,Quebec,Quebec,Gatineau,21/06/2022,,Electricity,premium ,72.93,In-person,TV,hydro quebec,12,417.01,kWh,0,0.12,50.04
CUST01462,ALBERTA,Alberta,Red Deer,30/10/2022,,Home Services,Prmium,20.89, online,,E.P.C.O.R,6,,N/A,1,,
CUST01463,Ontario ,Ontario,Mississauga,22/06/2021,,Home Services,Premium,24.37,In-person, facebook,Hydro-One,24,,N/A,1,,
CUST01464, alberta,Alberta,Lethbridge,17/03/2022,,Electricity,Standrad,116.11,,Facebook,EPCOR,6,987.69,kWh,1,0.12,118.52
CUST01465,saskatchewan,Saskatchewan,Regina,20/11/2023,,Electricity,premium ,98.98,Online,Facebook,SPWR,12,1278.22,kWh,0,0.12,153.39
CUST01466,ONTARIO,Ontario,Mississauga,20/11/2023,,Natural Gas,Standard,62.69,EMAIL,,Hydro-One,6,141.46,GJ,0,3.5,495.11
CUST01467,saskatchewan,Saskatchewan,Prince Albert,11/07/2023,,Natural Gas,Standrad,78.21,,TV,sask power,6,85.29,GJ,0,3.5,298.52
CUST01468, QUEBEC,Quebec,Gatineau,26/01/2023,,Natural Gas,basic,79.59,,,HQ,24,194.53,GJ,2,3.5,680.86
CUST01469, MANITOBA,Manitoba,Brandon,30/03/2023,,Home Services,Premium,70.22,In-person, facebook,manitoba hydro,12,,N/A,5,,
CUST01470,B.C.,British Columbia,Kelowna,03/11/2023,,Electricity,Premium,121.41,in person, facebook,bc hydro,6,985.35,kWh,2,0.12,118.24
CUST01471,Alberta,Alberta,Red Deer,25/04/2022,,Home Services,Standrad,63.66, online,,epcor,6,,N/A,1,,
CUST01472,B.C.,British Columbia,Vancouver,12/03/2021,,Electricity,Prmium,136.72,Online,Facebook,BCH,12,1389.74,kWh,2,0.12,166.77
CUST01473,manitoba,Manitoba,Thompson,09/12/2021,,Home Services,Green,31.14,in person,TV,MB Hydro,18,,N/A,1,,
CUST01474,quebec,Quebec,Gatineau,07/09/2022,,Electricity,Standrad,74.8, phone, facebook,hydro quebec,12,1391.67,kWh,3,0.12,167
CUST01475,ONTARIO,Ontario,Mississauga,21/07/2023,,Natural Gas,Premium,72.29,in person,tv,Enbridge,18,191.75,GJ,0,3.5,671.12
CUST01476,Alberta,Alberta,Red Deer,27/03/2021,,Electricity,Standrad,93.23,Phone,,E.P.C.O.R,18,1433.54,kWh,0,0.12,172.02
CUST01477,B.C.,British Columbia,Kelowna,12/01/2021,25/12/2021,Natural Gas,Green,105.99,in person,Google Ads,Fortis,12,98.07,GJ,0,3.5,343.25
CUST01478,B.C.,British Columbia,Surrey,14/04/2022,07/04/2023,Home Services,basic,55.94,In-person,Google Ads,BC Hydro,12,,N/A,1,,
CUST01479,B.C.,British Columbia,Surrey,02/08/2021,,Electricity,Standrad,87.68, online,Facebook,FortisBC,24,441.46,kWh,2,0.12,52.98
CUST01480, QUEBEC,Quebec,Montreal,01/02/2022,,Natural Gas,Flex,105.4,EMAIL,Referral,hydro quebec,12,82.49,GJ,0,3.5,288.71
CUST01481,British Columbia ,British Columbia,Kelowna,26/03/2022,16/09/2023,Natural Gas,Standard,62.68, phone,Google Ads,FortisBC,18,193.97,GJ,1,3.5,678.89
CUST01482,Ontario ,Ontario,Ottawa,06/07/2021,,Natural Gas,premium ,77.83,Phone,TV,Hydro-One,24,192.2,GJ,0,3.5,672.7
CUST01483, QUEBEC,Quebec,Montreal,13/01/2021,26/03/2023,Natural Gas,Premium,111.21, online,N/A,hydro quebec,24,176.71,GJ,0,3.5,618.49
CUST01484,Ontario ,Ontario,Toronto,31/10/2022,,Home Services,basic,36.77,In-person,TV,enbridge gas,24,,N/A,2,,
CUST01485,ONTARIO,Ontario,Mississauga,30/09/2021,,Natural Gas,Prmium,98.63, Email, facebook,enbridge gas,18,183.98,GJ,1,3.5,643.93
CUST01486,quebec,Quebec,Laval,20/07/2021,01/04/2023,Home Services,Standrad,79.12,Phone,TV,Hydro Quebec,6,,N/A,2,,
CUST01487,quebec,Quebec,Montreal,08/04/2023,,Electricity,Flex,66.55,in person,TV,HQ,6,809.75,kWh,2,0.12,97.17
CUST01488,ALBERTA,Alberta,Red Deer,30/12/2023,,Electricity,premium ,78.37, Email,TV,EPCOR,6,756.37,kWh,1,0.12,90.76
CUST01489, QUEBEC,Quebec,Laval,24/12/2021,,Natural Gas,basic,51.53,in person,N/A,hydro quebec,24,128.72,GJ,1,3.5,450.52
CUST01490,Quebec,Quebec,Gatineau,17/02/2023,,Natural Gas,Prmium,107.68,In-person, facebook,Hydro Quebec,18,72.46,GJ,1,3.5,253.61
CUST01491,ontario,Ontario,Ottawa,18/05/2023,,Home Services,premium ,68.46, phone,TV,Hydro-One,12,,N/A,1,,
CUST01492,quebec,Quebec,Montreal,04/11/2023,,Electricity,Green,116.17,Phone,N/A,HQ,6,1366.53,kWh,0,0.12,163.98
CUST01493,ONTARIO,Ontario,Toronto,05/07/2022,,Electricity,premium ,101.69,Phone,TV,Hydro-One,24,938.49,kWh,3,0.12,112.62
CUST01494,ONTARIO,Ontario,Hamilton,22/04/2021,28/01/2023,Home Services,Premium,73.99,EMAIL,,Enbridge,18,,N/A,0,,
CUST01495, alberta,Alberta,Red Deer,07/03/2021,,Natural Gas,Premium,109.02,Phone, facebook,epcor,12,89.84,GJ,2,3.5,314.44
CUST01496, alberta,Alberta,Calgary,09/11/2022,,Home Services,premium ,34.47, phone,N/A,E.P.C.O.R,6,,N/A,1,,
CUST01497, alberta,Alberta,Edmonton,30/01/2021,,Natural Gas,basic,95,in person,,EPCOR,12,146.81,GJ,5,3.5,513.84
CUST01498,quebec,Quebec,Quebec City,16/12/2022,,Natural Gas,Standrad,110.52, phone,N/A,HQ,18,73.28,GJ,1,3.5,256.48
CUST01499,Quebec,Quebec,Montreal,01/05/2021,,Natural Gas,Prmium,92.27,in person,tv,Hydro Quebec,18,132.6,GJ,2,3.5,464.1
CUST01500,manitoba,Manitoba,Steinbach,02/05/2022,11/11/2024,Natural Gas,basic,57.51, Email,Facebook,manitoba hydro,12,158.72,GJ,1,3.5,555.52
CUST01501,Quebec,Quebec,Montreal,29/10/2022,,Natural Gas,Standard,54.44,EMAIL,,HQ,6,88.08,GJ,1,3.5,308.28
CUST01502,Quebec,Quebec,Quebec City,10/06/2023,,Electricity,basic,128.38,EMAIL,Referral,Hydro Quebec,12,578.3,kWh,1,0.12,69.4
CUST01503,ONTARIO,Ontario,Hamilton,21/09/2022,30/07/2024,Natural Gas,Premium,42.25, phone,TV,Hydro One,18,192.69,GJ,1,3.5,674.41
CUST01504,ONTARIO,Ontario,Hamilton,26/03/2022,,Home Services,Basic,73,Online,,Hydro One,24,,N/A,1,,
CUST01505, QUEBEC,Quebec,Gatineau,28/06/2021,,Home Services,premium ,41.44,in person,N/A,HQ,6,,N/A,0,,
CUST01506,quebec,Quebec,Montreal,22/09/2022,,Electricity,Standard,133.32, online,Referral,HQ,24,732.31,kWh,1,0.12,87.88
CUST01507,ALBERTA,Alberta,Calgary,02/02/2021,,Electricity,Premium,117.86,In-person, facebook,EPCOR,6,1359.21,kWh,1,0.12,163.11
CUST01508, QUEBEC,Quebec,Montreal,20/05/2022,,Electricity,Flex,142.05, Email,,Hydro Quebec,6,1119.13,kWh,2,0.12,134.3
CUST01509, alberta,Alberta,Edmonton,24/09/2021,,Home Services,Standrad,22.9,In-person,TV,EPCOR,6,,N/A,0,,
CUST01510,british columbia,British Columbia,Victoria,19/08/2023,,Electricity,basic,127.74,In-person,Google Ads,fortis bc,6,1416.39,kWh,2,0.12,169.97
CUST01511,british columbia,British Columbia,Vancouver,16/12/2022,,Electricity,Standard,115.58,Phone,,BC Hydro,12,514.96,kWh,2,0.12,61.8
CUST01512,B.C.,British Columbia,Surrey,08/12/2023,,Home Services,Flex,75.53,in person,Google Ads,FortisBC,18,,N/A,1,,
CUST01513,Saskatchewan ,Saskatchewan,Regina,17/07/2022,,Natural Gas,Green,102.13, phone,TV,sask power,18,130.42,GJ,1,3.5,456.47
CUST01514,ontario,Ontario,Ottawa,17/05/2021,,Electricity,premium ,72.66, online,Google Ads,enbridge gas,18,1268.82,kWh,3,0.12,152.26
CUST01515,ontario,Ontario,Ottawa,10/11/2022,,Home Services,Flex,62.04, online, facebook,Hydro One,24,,N/A,3,,
CUST01516,ONTARIO,Ontario,Toronto,14/06/2021,,Home Services,Prmium,27.69,EMAIL,Google Ads,Hydro-One,6,,N/A,1,,
CUST01517,ALBERTA,Alberta,Edmonton,13/01/2022,20/12/2023,Electricity,Prmium,108.57, Email,Facebook,E.P.C.O.R,12,609.83,kWh,2,0.12,73.18
CUST01518,nova scotia,Nova Scotia,Sydney,04/07/2023,,Natural Gas,Premium,119.21,Phone,N/A,Nova Scotia Power,6,183.22,GJ,0,3.5,641.27
CUST01519,ONTARIO,Ontario,Mississauga,15/09/2022,,Electricity,Premium,113.92,Phone,,Enbridge,6,1013.28,kWh,3,0.12,121.59
CUST01520,Nova Scotia ,Nova Scotia,Truro,25/03/2023,24/06/2023,Home Services,Premium,71.6,,Referral,Nova Scotia Power,18,,N/A,1,,
CUST01521,Ontario ,Ontario,Mississauga,07/09/2022,,Electricity,Green,62.91,Phone,Referral,Hydro One,6,1152.89,kWh,2,0.12,138.35
CUST01522,Nova Scotia ,Nova Scotia,Dartmouth,27/04/2022,,Natural Gas,Standrad,111.44,Online,Referral,nsp,18,165.26,GJ,0,3.5,578.41
CUST01523,Quebec,Quebec,Gatineau,12/06/2022,,Home Services,Green,45.51,In-person,tv,hydro quebec,18,,N/A,1,,
CUST01524,ontario,Ontario,Hamilton,11/12/2021,,Electricity,Standard,63.97,Phone,Referral,Enbridge,6,676.21,kWh,1,0.12,81.15
CUST01525,quebec,Quebec,Montreal,02/06/2022,,Electricity,Flex,69.03, Email,Facebook,HQ,6,1210.35,kWh,2,0.12,145.24
CUST01526,ontario,Ontario,Hamilton,19/09/2021,,Natural Gas,Prmium,75.82,In-person,Google Ads,Hydro-One,6,131.66,GJ,1,3.5,460.81
CUST01527,ONTARIO,Ontario,Mississauga,29/04/2021,,Electricity,basic,69.15,Phone,,hydro one,12,615.03,kWh,1,0.12,73.8
CUST01528,ontario,Ontario,Mississauga,05/03/2023,,Electricity,Green,77.95, Email,TV,ENBRIDGE,6,716.5,kWh,3,0.12,85.98
CUST01529,british columbia,British Columbia,Victoria,11/09/2023,,Electricity,Standrad,123.31,Online,,fortis bc,6,599.9,kWh,2,0.12,71.99
CUST01530,quebec,Quebec,Quebec City,27/06/2021,29/10/2023,Home Services,Flex,56.42,In-person,,HQ,18,,N/A,1,,
CUST01531,Ontario ,Ontario,Hamilton,04/03/2023,,Natural Gas,Flex,106.46,EMAIL,Google Ads,Hydro-One,6,61.84,GJ,3,3.5,216.44
CUST01532,ALBERTA,Alberta,Calgary,29/10/2021,,Natural Gas,Basic,100.41, phone,Google Ads,E.P.C.O.R,24,65.03,GJ,2,3.5,227.61
CUST01533,B.C.,British Columbia,Kelowna,27/06/2022,23/01/2024,Natural Gas,Green,86.85,,Referral,BCH,18,87.85,GJ,0,3.5,307.47
CUST01534,Ontario ,Ontario,Toronto,30/09/2023,,Electricity,Basic,83,,Google Ads,Enbridge,18,1178.5,kWh,0,0.12,141.42
CUST01535, QUEBEC,Quebec,Gatineau,18/08/2021,,Home Services,Flex,58.88,in person,,HQ,24,,N/A,1,,
CUST01536,Ontario ,Ontario,Toronto,03/01/2022,,Natural Gas,Standrad,116.44,In-person,tv,hydro one,24,162.49,GJ,1,3.5,568.72
CUST01537,ontario,Ontario,Mississauga,09/06/2021,,Natural Gas,Prmium,74.95,in person,Facebook,Hydro One,6,89.93,GJ,1,3.5,314.75
CUST01538,Alberta,Alberta,Lethbridge,16/08/2021,,Electricity,Premium,62.37,EMAIL,Google Ads,epcor,24,1402.18,kWh,1,0.12,168.26
CUST01539,ontario,Ontario,Ottawa,02/02/2022,,Electricity,Green,68.56,,Referral,Hydro-One,12,1325.13,kWh,1,0.12,159.02
CUST01540,Quebec,Quebec,Laval,03/11/2021,,Home Services,Standard,25.01,EMAIL,Google Ads,Hydro Quebec,18,,N/A,1,,
CUST01541,british columbia,British Columbia,Vancouver,27/09/2021,,Home Services,premium ,28.29, phone,,fortis bc,18,,N/A,3,,
CUST01542,ONTARIO,Ontario,Ottawa,25/07/2023,,Natural Gas,Premium,44.94,Phone,Facebook,Hydro-One,6,106.07,GJ,1,3.5,371.25
CUST01543,ALBERTA,Alberta,Lethbridge,26/08/2021,,Natural Gas,Standrad,85.07,Online,N/A,EPCOR,6,64.05,GJ,2,3.5,224.17
CUST01544,ontario,Ontario,Toronto,16/10/2023,,Home Services,Standrad,53.58,,TV,Enbridge,24,,N/A,0,,
CUST01545,SASKATCHEWAN,Saskatchewan,Prince Albert,28/04/2021,,Home Services,Basic,36.03, online,tv,SPWR,6,,N/A,0,,
CUST01546,quebec,Quebec,Laval,03/10/2021,,Home Services,Basic,49.66,,tv,hydro quebec,12,,N/A,0,,
CUST01547,British Columbia ,British Columbia,Kelowna,03/09/2023,,Home Services,Standrad,41.24,EMAIL,N/A,bc hydro,12,,N/A,3,,
CUST01548, alberta,Alberta,Red Deer,07/02/2023,,Electricity,Standrad,94.54,in person,Facebook,E.P.C.O.R,24,1418.85,kWh,2,0.12,170.26
CUST01549,Ontario ,Ontario,Toronto,22/12/2022,,Natural Gas,Premium,84.87, phone,N/A,Enbridge,12,72.75,GJ,1,3.5,254.62
CUST01550,ALBERTA,Alberta,Edmonton,26/05/2023,,Home Services,premium ,52.8,Phone,tv,epcor,18,,N/A,0,,
CUST01551,SASKATCHEWAN,Saskatchewan,Prince Albert,20/06/2023,,Home Services,Premium,79.1, Email,,sask power,12,,N/A,0,,
CUST01552, alberta,Alberta,Lethbridge,29/11/2022,10/06/2024,Home Services,Standard,25.35, phone,tv,E.P.C.O.R,6,,N/A,2,,
CUST01553,British Columbia ,British Columbia,Victoria,27/05/2023,,Home Services,Standrad,26.48,in person,,BC Hydro,24,,N/A,2,,
CUST01554,Nova Scotia ,Nova Scotia,Halifax,26/09/2023,,Electricity,premium ,105.99, Email, facebook,nsp,6,448.17,kWh,0,0.12,53.78
CUST01555,Ontario ,Ontario,Ottawa,14/09/2023,,Natural Gas,Standard,74.31,Phone,tv,Enbridge,18,124.34,GJ,2,3.5,435.19
CUST01556,ontario,Ontario,Mississauga,29/08/2023,,Home Services,basic,73.79, phone,TV,hydro one,18,,N/A,2,,
CUST01557, alberta,Alberta,Calgary,18/05/2022,,Home Services,basic,70,In-person,Referral,epcor,18,,N/A,1,,
CUST01558, QUEBEC,Quebec,Montreal,02/09/2023,,Natural Gas,Prmium,89.8, Email,N/A,Hydro Quebec,18,177.17,GJ,1,3.5,620.09
CUST01559, MANITOBA,Manitoba,Thompson,07/05/2022,,Home Services,Standrad,61.79,,,manitoba hydro,18,,N/A,2,,
CUST01560,NOVA SCOTIA,Nova Scotia,Truro,23/08/2021,,Natural Gas,Green,118.31,Phone,Referral,nsp,6,180.01,GJ,3,3.5,630.03
CUST01561,Quebec,Quebec,Quebec City,15/11/2022,,Home Services,basic,79.68,in person,N/A,HQ,6,,N/A,3,,
CUST01562,ontario,Ontario,Mississauga,17/04/2021,,Electricity,premium ,127.74,,N/A,Hydro One,12,864.73,kWh,2,0.12,103.77
CUST01563,British Columbia ,British Columbia,Kelowna,30/12/2022,,Electricity,premium ,112.13, online, facebook,BC Hydro,6,1180.29,kWh,2,0.12,141.63
CUST01564,Ontario ,Ontario,Hamilton,18/11/2022,21/04/2024,Electricity,Green,107.73,Online,TV,Enbridge,6,1053.53,kWh,2,0.12,126.42
CUST01565,manitoba,Manitoba,Steinbach,16/04/2022,,Natural Gas,basic,72.84, online,N/A,MB Hydro,18,91.1,GJ,2,3.5,318.85
CUST01566,quebec,Quebec,Quebec City,03/03/2022,,Natural Gas,Prmium,83,Phone,,hydro quebec,18,179.78,GJ,4,3.5,629.23
CUST01567,Alberta,Alberta,Red Deer,08/07/2023,,Electricity,Premium,81.83, online,Facebook,epcor,24,1285.79,kWh,0,0.12,154.29
CUST01568,ontario,Ontario,Hamilton,29/03/2021,,Home Services,Green,23.25, Email, facebook,ENBRIDGE,18,,N/A,1,,
CUST01569,Alberta,Alberta,Edmonton,01/07/2022,,Electricity,Standard,75.74,Online,TV,EPCOR,24,1142.79,kWh,1,0.12,137.13
CUST01570, QUEBEC,Quebec,Gatineau,28/02/2023,,Home Services,Premium,65.83, phone,N/A,hydro quebec,6,,N/A,0,,
CUST01571,Alberta,Alberta,Calgary,26/04/2021,,Electricity,premium ,133.38,Online,N/A,epcor,6,1481.84,kWh,1,0.12,177.82
CUST01572,ONTARIO,Ontario,Toronto,28/04/2022,14/05/2024,Electricity,basic,149.25,In-person,tv,ENBRIDGE,6,1047.69,kWh,3,0.12,125.72
CUST01573,B.C.,British Columbia,Victoria,04/12/2022,,Home Services,Basic,75.86,Online,,fortis bc,12,,N/A,2,,
CUST01574,manitoba,Manitoba,Thompson,28/02/2021,,Electricity,Standard,142.76,Phone,tv,manitoba hydro,18,867.49,kWh,0,0.12,104.1
CUST01575,ONTARIO,Ontario,Ottawa,30/03/2021,,Natural Gas,Basic,76.9, online,TV,enbridge gas,18,114.51,GJ,3,3.5,400.79
CUST01576,ONTARIO,Ontario,Mississauga,27/07/2022,,Electricity,Prmium,139.08, online,Facebook,Hydro-One,6,535.75,kWh,3,0.12,64.29
CUST01577,ONTARIO,Ontario,Toronto,22/03/2022,,Natural Gas,basic,67.08,In-person,tv,enbridge gas,6,147.92,GJ,1,3.5,517.72
CUST01578,Alberta,Alberta,Calgary,30/04/2021,,Electricity,premium ,115.33,EMAIL,Referral,epcor,24,1184.22,kWh,4,0.12,142.11
CUST01579,ALBERTA,Alberta,Lethbridge,29/09/2023,,Electricity,Premium,62.76,,N/A,epcor,12,722.82,kWh,1,0.12,86.74
CUST01580, QUEBEC,Quebec,Montreal,21/05/2021,,Natural Gas,Standrad,116.99,Phone,Facebook,Hydro Quebec,18,148.26,GJ,3,3.5,518.91
CUST01581,ontario,Ontario,Ottawa,14/08/2023,,Natural Gas,premium ,80.24,In-person,Facebook,hydro one,12,168.92,GJ,2,3.5,591.22
CUST01582,quebec,Quebec,Laval,12/07/2023,07/09/2024,Natural Gas,Standard,97.21, Email,,HQ,24,178.68,GJ,3,3.5,625.38
CUST01583, alberta,Alberta,Red Deer,21/08/2022,,Electricity,Green,82.9, online,Facebook,epcor,18,779.87,kWh,1,0.12,93.58
CUST01584,quebec,Quebec,Gatineau,20/12/2022,,Home Services,Standard,48.51,in person,,HQ,6,,N/A,1,,
CUST01585,SASKATCHEWAN,Saskatchewan,Saskatoon,21/06/2023,,Home Services,Standard,28.83,EMAIL,Facebook,SaskPower,24,,N/A,0,,
CUST01586,ONTARIO,Ontario,Hamilton,12/05/2023,,Home Services,Basic,38.36, online,,Hydro-One,12,,N/A,1,,
CUST01587,Alberta,Alberta,Lethbridge,05/03/2021,,Natural Gas,Flex,42.91, phone,N/A,epcor,18,152.15,GJ,4,3.5,532.52
CUST01588, QUEBEC,Quebec,Quebec City,30/11/2022,,Electricity,basic,74.65,in person,tv,HQ,6,1314.81,kWh,1,0.12,157.78
CUST01589,quebec,Quebec,Quebec City,08/06/2023,,Home Services,Standrad,75.2,In-person,tv,Hydro Quebec,12,,N/A,2,,
CUST01590,B.C.,British Columbia,Vancouver,10/10/2023,,Home Services,Premium,27.27, phone,Google Ads,BC Hydro,12,,N/A,2,,
CUST01591,Alberta,Alberta,Edmonton,20/10/2021,02/04/2023,Electricity,Standrad,94.15,Phone,Google Ads,epcor,24,1160.83,kWh,1,0.12,139.3
CUST01592,saskatchewan,Saskatchewan,Prince Albert,29/07/2023,,Electricity,Standrad,131.72,Online,Google Ads,sask power,12,1299.61,kWh,3,0.12,155.95
CUST01593,Ontario ,Ontario,Mississauga,09/01/2023,,Home Services,premium ,65.31,EMAIL,Facebook,Hydro-One,24,,N/A,1,,
CUST01594,ontario,Ontario,Ottawa,18/02/2023,,Natural Gas,Standard,42.79,in person,Google Ads,enbridge gas,24,179.95,GJ,0,3.5,629.82
CUST01595,british columbia,British Columbia,Kelowna,23/08/2021,,Electricity,Standrad,99.38, phone, facebook,Fortis,6,1297.14,kWh,5,0.12,155.66
CUST01596,ALBERTA,Alberta,Calgary,07/04/2021,,Natural Gas,Standard,45.91, Email, facebook,epcor,18,150.27,GJ,1,3.5,525.95
CUST01597,ONTARIO,Ontario,Toronto,01/12/2022,,Electricity,Basic,132.7,, facebook,hydro one,6,1380.99,kWh,1,0.12,165.72
CUST01598,ONTARIO,Ontario,Hamilton,10/06/2021,,Home Services,premium ,56.91, online,tv,Enbridge,24,,N/A,1,,
CUST01599,ONTARIO,Ontario,Hamilton,18/06/2022,,Electricity,Standrad,114.62,Phone,tv,Enbridge,24,554.91,kWh,1,0.12,66.59
CUST01600,Nova Scotia ,Nova Scotia,Halifax,15/01/2024,,Home Services,Standard,41.85, online,N/A,NS Power,12,,N/A,1,,
CUST01601,Ontario ,Ontario,Mississauga,12/05/2021,,Electricity,Flex,71.39, phone,TV,Hydro-One,24,1386.47,kWh,0,0.12,166.38
CUST01602,Ontario ,Ontario,Mississauga,23/02/2023,,Home Services,Basic,38.16, phone,Google Ads,hydro one,18,,N/A,2,,
CUST01603,ontario,Ontario,Ottawa,01/10/2023,,Natural Gas,basic,76.55, phone,TV,hydro one,24,126.57,GJ,2,3.5,443
CUST01604, QUEBEC,Quebec,Laval,26/09/2021,,Home Services,premium ,60.38,,TV,Hydro Quebec,18,,N/A,1,,
CUST01605,ONTARIO,Ontario,Toronto,02/03/2021,,Home Services,Green,30.62,In-person,,hydro one,18,,N/A,3,,
CUST01606, QUEBEC,Quebec,Montreal,20/01/2022,,Electricity,Prmium,83.98,In-person,Referral,HQ,18,1369.81,kWh,1,0.12,164.38
CUST01607,Ontario ,Ontario,Mississauga,05/01/2024,,Natural Gas,Premium,40.23,In-person,TV,enbridge gas,18,56.81,GJ,0,3.5,198.84
CUST01608,british columbia,British Columbia,Kelowna,12/11/2022,,Home Services,Standrad,33.17, online,N/A,BC Hydro,18,,N/A,3,,
CUST01609,Ontario ,Ontario,Toronto,14/11/2022,,Electricity,premium ,74.67,, facebook,Enbridge,18,549.61,kWh,3,0.12,65.95
CUST01610,quebec,Quebec,Montreal,26/03/2023,,Electricity,Green,124.54,in person,Referral,Hydro Quebec,12,1117.14,kWh,0,0.12,134.06
CUST01611,nova scotia,Nova Scotia,Truro,24/03/2023,,Natural Gas,basic,45.27, online,Google Ads,Nova Scotia Power,6,131.34,GJ,1,3.5,459.69
CUST01612, alberta,Alberta,Calgary,06/08/2023,,Natural Gas,Standard,65.2, Email,Referral,EPCOR,6,141.56,GJ,2,3.5,495.46
CUST01613,quebec,Quebec,Laval,04/09/2021,22/04/2023,Natural Gas,Basic,76.99, Email, facebook,Hydro Quebec,6,135.43,GJ,1,3.5,474
CUST01614,Ontario ,Ontario,Toronto,03/08/2022,,Natural Gas,Green,84.94, online,Facebook,Hydro-One,12,174.5,GJ,0,3.5,610.75
CUST01615,ONTARIO,Ontario,Ottawa,16/03/2022,,Home Services,Prmium,27.89,Online,Facebook,hydro one,24,,N/A,0,,
CUST01616,ALBERTA,Alberta,Calgary,25/08/2022,20/06/2024,Home Services,Flex,68.29,,Referral,epcor,12,,N/A,2,,
CUST01617,saskatchewan,Saskatchewan,Saskatoon,10/06/2022,,Natural Gas,Premium,45.5,Online,tv,SaskPower,18,73.06,GJ,3,3.5,255.71
CUST01618,ALBERTA,Alberta,Lethbridge,21/11/2023,,Home Services,Premium,45.24,Phone,N/A,epcor,18,,N/A,0,,
CUST01619,Alberta,Alberta,Lethbridge,18/07/2023,,Home Services,premium ,33.14,Online,Facebook,E.P.C.O.R,12,,N/A,0,,
CUST01620,british columbia,British Columbia,Surrey,23/03/2021,,Natural Gas,Premium,83.22, online, facebook,fortis bc,6,107.39,GJ,1,3.5,375.87
CUST01621, QUEBEC,Quebec,Gatineau,08/09/2023,,Natural Gas,Prmium,68.2, online,N/A,HQ,12,109.02,GJ,3,3.5,381.57
CUST01622,ONTARIO,Ontario,Ottawa,03/10/2023,,Electricity,Prmium,141.21, online,Referral,Hydro-One,6,410.71,kWh,0,0.12,49.29
CUST01623, alberta,Alberta,Lethbridge,04/06/2022,,Home Services,Standard,73.37, phone,Referral,E.P.C.O.R,6,,N/A,5,,
CUST01624,SASKATCHEWAN,Saskatchewan,Prince Albert,13/04/2021,07/10/2022,Natural Gas,Prmium,104.44,EMAIL,N/A,SaskPower,6,197.94,GJ,1,3.5,692.79
CUST01625,ontario,Ontario,Ottawa,27/05/2021,09/11/2023,Home Services,Prmium,69.05,Online,Referral,Enbridge,12,,N/A,1,,
